3.39058	0.00000
3.39501	21.2446
3.78061	20.6009
3.78061	46.3519
4.33906	45.7082
4.34792	50.2146
4.37895	50.2146
4.37452	66.3090
4.36122	70.1717
4.33019	70.1717
4.33019	90.7725
4.31690	101.073
4.27258	100.429
4.28144	150.000
4.31690	150.000
4.31690	178.970
4.35235	179.614
4.34792	199.571
4.39668	198.927
4.40111	211.803
4.40111	229.828
4.43656	231.760
4.43656	248.498
4.47202	249.785
4.47645	279.399
4.51634	280.043
4.52078	299.356
