0.10741, -1.87013
0.58700, -1.66811
0.81417, -1.70418
1.06566, -1.53824
1.34557, -1.68615
1.67467, -1.38672
2.01184, -1.30014
2.33855, -1.18470
2.69202, -1.09452
3.01321, -0.98629
