0.10769, 55.53391
0.58242, 54.15295
0.80659, 53.22872
1.06374, 52.18915
1.34066, 51.15035
1.67033, 49.64713
2.00000, 47.44421
2.32308, 45.47426
2.67253, 43.38872
2.99560, 40.25259
