0.10769, 59.61554
0.58242, 58.35120
0.80659, 59.05962
1.05714, 57.78656
1.33407, 56.74777
1.67033, 56.41098
2.00659, 55.60773
2.32308, 54.57047
2.67253, 53.06802
2.99560, 50.63160
